,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
0,N/A,N/A,a,N/A,N/A,N/A,N/A,N/A,39.69,31.05,3.06,2.96,9.93,13.08,3.61,9.25,12.13,12380000000.0,12010000000.0,16.94,1.76,2.97,15.38,2.97,2040000000.0,15.38,438000000.0,1.20,110.30,0.80,2000000000.0,6.03,1660000000.0,3.78,12.57,1300000000.0,1.20,0.39,85.20,6460000.0,2.38,2.15,5960000.0,N/A
1,N/A,N/A,aapl,N/A,N/A,N/A,N/A,N/A,54.02,10.50,2.31,4.52,22.85,30.48,17.05,46.25,40.62,5.3665e+11,5.6139e+11,9.26,0.84,2.40,6.81,2.40,93630000000.0,6.81,53390000000.0,9.22,31.40,22.30,42000000000.0,7.53,64480000000.00001,1.11,21.40,81270000000.0,1.06,0.03,60.20,68190000.0,1.63,1.23,74240000.0,N/A
2,N/A,N/A,abbv,N/A,N/A,N/A,N/A,N/A,660.77,33.15,4.10,18.48,12.86,35.58,11.70,59.26,13.56,93430000000.0,1.1272e+11,11.36,0.64,5.14,13.16,5.14,15530000000.0,13.16,2810000000.0,1.72,144.90,18.40,9310000000.0,5.70,32130000000.000004,2.03,2.98,4990000000.0,1.62,0.10,73.60,24120000.0,3.20,1.52,21090000.0,N/A
3,N/A,N/A,abt,N/A,N/A,N/A,N/A,N/A,39.38,13.31,2.93,2.86,22.17,15.98,4.88,11.51,13.70,59610000000.0,62530000000.0,16.86,1.86,3.04,13.26,3.04,11030000000.0,13.26,2520000000.0,3.00,7.80,1.40,6140000000.0,4.12,8359999999.999999,1.82,14.15,3380000000.0,1.39,0.21,70.50,15610000.0,2.80,1.06,16070000.0,N/A
4,N/A,N/A,aci,N/A,N/A,N/A,N/A,N/A,135.46,25.21,2.15,3.69,8.57,14.98,5.40,15.72,8.81,2230000000.0,2940000000.0,24.45,1.44,2.86,14.82,2.86,561390000.0,14.82,88040000.0,0.75,6.10,4.40,80860000.0,0.68,811270000.0,1.04,5.06,196030000.0,1.15,2.13,101.10,3890000.0,7.78,3.88,3530000.0,N/A
5,N/A,N/A,acn,N/A,N/A,N/A,N/A,N/A,0.43,20.87,2.04,10.75,9.76,14.55,15.91,52.33,49.76,62200000000.0,60610000000.0,17.32,1.93,1.94,11.67,1.94,9810000000.0,11.67,3040000000.0,4.75,1.50,1.50,3080000000.0,4.90,27660000.0,1.25,9.43,3830000000.0,1.04,0.21,83.10,9730000.0,3.87,1.55,8850000.0,N/A
6,N/A,N/A,adi,N/A,N/A,N/A,N/A,N/A,17.86,22.99,4.49,3.04,20.29,30.94,9.54,14.18,10.99,15780000000.0,13290000000.0,15.10,1.71,3.87,10.34,3.87,2260000000.0,10.34,696880000.0,2.20,11.40,20.20,3030000000.0,9.71,906070000.0,3.66,16.26,907800000.0,1.15,0.75,88.30,4980000.0,1.96,1.61,6080000.0,N/A
7,N/A,N/A,adm,N/A,N/A,N/A,N/A,N/A,37.94,10.80,0.25,1.03,2.54,3.38,3.69,9.62,114.57,18670000000.0,23850000000.0,10.33,142.88,0.33,7.13,0.33,4770000000.0,7.13,1830000000.0,2.90,66.30,8.60,1140000000.0,1.91,6780000000.0,1.63,29.72,1640000000.0,1.26,2.23,77.00,10460000.0,2.07,1.70,8250000.0,N/A
8,N/A,N/A,adp,N/A,N/A,N/A,N/A,N/A,43.09,24.80,3.29,7.92,13.48,18.34,3.94,27.11,23.66,36080000000.0,35270000000.0,21.08,2.31,3.18,15.25,3.18,4510000000.0,15.25,1420000000.0,3.15,14.00,5.80,3210000000.0,6.96,2000000000.0,1.14,9.99,1620000000.0,0.86,0.14,78.10,4280000.0,2.74,0.92,4630000.0,N/A
9,N/A,N/A,adt,N/A,N/A,N/A,N/A,N/A,184.79,16.70,1.33,1.64,8.28,19.42,4.08,9.79,20.90,4740000000.0,10080000000.0,12.76,1.58,2.82,5.54,2.82,2000000000.0,5.54,296000000.0,1.72,1.20,1.80,78000000.0,0.47,5390000000.0,0.61,17.60,1600000000.0,1.35,0.22,122.20,37520000.0,22.45,26.17,38110000.0,N/A
10,N/A,N/A,aee,N/A,N/A,N/A,N/A,N/A,100.04,15.87,1.77,1.50,10.92,22.10,3.62,8.54,24.49,10270000000.0,17820000000.0,15.62,2.79,3.00,8.25,3.00,2470000000.0,8.25,595000000.0,2.67,17.10,9.80,72000000.0,0.30,7160000000.0,0.80,28.91,1880000000.0,0.44,0.25,66.40,3140000.0,1.62,1.30,3070000.0,N/A
11,N/A,N/A,aep,N/A,N/A,N/A,N/A,N/A,114.11,16.06,1.69,1.65,10.23,19.84,3.60,10.25,35.31,28430000000.0,49210000000.0,15.61,3.60,2.85,9.31,2.85,9300000000.0,9.31,1770000000.0,3.61,5.30,6.50,292000000.0,0.60,20210000000.0,0.64,36.06,4810000000.0,0.36,0.01,68.40,5430000.0,1.71,1.11,5280000.0,N/A
12,N/A,N/A,aes,N/A,N/A,N/A,N/A,N/A,320.35,10.24,0.37,1.65,3.80,16.99,4.39,14.45,22.55,5800000000.0,24680000000.0,7.77,2.72,1.57,6.40,1.57,3090000000.0,6.40,597000000.0,0.84,63.10,16.20,1890000000.0,2.81,20700000000.0,1.11,5.29,2080000000.0,1.30,0.26,96.80,11740000.0,2.08,1.67,12550000.0,N/A
13,N/A,N/A,aet,N/A,N/A,N/A,N/A,N/A,49.20,15.95,0.61,2.30,3.84,7.61,5.35,14.90,171.53,36280000000.0,39890000000.0,12.92,1.41,0.67,7.64,0.67,15090000000.0,7.64,2300000000.0,6.52,5.80,1.50,4510000000.0,12.92,7840000000.0,0.81,45.51,3050000000.0,0.44,0.35,90.40,13370000.0,4.54,4.13,12710000.0,N/A
14,N/A,N/A,afl,N/A,N/A,N/A,N/A,N/A,34.29,9.72,1.15,1.40,11.93,20.44,2.19,14.28,48.17,23710000000.0,26500000000.0,8.80,3.62,1.26,6.11,1.26,8360000000.0,6.11,2510000000.0,5.71,19.70,11.60,3520000000.0,8.25,5920000000.0,0.37,40.36,6740000000.0,1.14,2.41,67.40,7040000.0,3.29,1.67,6870000.0,N/A
15,N/A,N/A,aiv,N/A,N/A,N/A,N/A,N/A,214.60,27.46,6.30,4.15,22.98,26.76,2.61,14.41,6.22,5780000000.0,10600000000.0,15.53,2.07,11.16,19.24,11.16,603740000.0,19.24,205600000.0,1.35,82.90,0.20,45240000.0,0.29,3940000000.0,0.32,9.22,346480000.0,0.19,0.91,102.90,2390000.0,2.03,2.08,3610000.0,N/A
16,N/A,N/A,akam,N/A,N/A,N/A,N/A,N/A,20.07,25.34,3.75,2.62,15.32,22.35,7.49,11.13,12.07,8200000000.0,8040000000.0,17.14,1.48,3.73,11.57,3.73,1350000000.0,11.57,330090000.0,1.82,3.40,10.60,667850000.0,3.75,619360000.0,3.65,17.31,741900000.0,1.10,2.80,89.10,6650000.0,3.25,3.83,6300000.0,N/A
17,N/A,N/A,all,N/A,N/A,N/A,N/A,N/A,25.24,10.09,0.63,1.22,7.02,11.56,2.41,11.70,87.12,22460000000.0,23870000000.0,10.51,1.57,0.67,5.31,0.67,13130000000.0,5.31,2390000000.0,5.75,16.80,1.00,3940000000.0,10.18,5180000000.0,0.51,48.10,3360000000.0,1.20,0.27,77.60,3780000.0,1.49,0.94,3890000.0,N/A
18,N/A,N/A,amat,N/A,N/A,N/A,N/A,N/A,59.66,14.62,1.96,2.51,14.26,17.11,7.25,17.79,7.96,18810000000.0,18480000000.0,10.70,0.89,1.91,9.13,1.91,3950000000.0,9.13,1380000000.0,1.12,31.20,4.60,4960000000.0,4.32,4540000000.0,2.44,6.56,1160000000.0,1.87,0.21,87.10,18190000.0,1.41,1.48,21390000.0,N/A
19,N/A,N/A,amgn,N/A,N/A,N/A,N/A,N/A,113.57,18.51,5.32,4.08,29.98,39.13,7.36,24.14,28.21,1.1694e+11,1.1477e+11,14.54,1.60,5.35,11.08,5.35,15640000000.0,11.08,6430000000.0,8.38,49.80,13.80,31120000000.0,41.26,31760000000.0,5.42,37.05,9460000000.0,1.23,0.13,81.70,8880000.0,2.90,1.34,8350000.0,N/A
20,N/A,N/A,amp,N/A,N/A,N/A,N/A,N/A,139.95,10.53,1.32,2.12,13.38,27.34,1.42,19.39,65.99,15950000000.0,22570000000.0,8.86,0.86,1.85,6.31,1.85,10310000000.0,6.31,1630000000.0,8.70,5.50,7.20,5880000000.0,33.79,12340000000.0,2.31,43.59,2320000000.0,1.45,0.25,89.20,2280000.0,2.09,1.26,2430000.0,N/A
21,N/A,N/A,amt,N/A,N/A,N/A,N/A,N/A,254.74,66.62,8.49,5.82,13.94,35.69,4.26,11.63,11.01,37700000000.0,55250000000.0,16.01,1.40,12.18,19.62,12.18,3010000000.0,19.62,557560000.0,1.34,50.40,19.20,287400000.0,0.68,17030000000.000002,0.68,15.63,2110000000.0,0.83,0.11,97.00,6040000.0,3.09,1.44,5900000.0,N/A
22,N/A,N/A,an,N/A,N/A,N/A,N/A,N/A,238.81,11.43,0.24,2.18,2.25,4.32,6.67,21.64,181.39,5090000000.0,10270000000.0,9.94,0.86,0.50,10.18,0.50,2990000000.0,10.18,462800000.0,4.03,11.30,9.10,63900000.0,0.58,5410000000.0,0.95,20.41,507500000.0,1.19,27.31,69.30,4030000.0000000005,5.17,5.55,3820000.0,N/A
23,N/A,N/A,anf,N/A,N/A,N/A,N/A,N/A,26.64,80.13,0.48,1.34,0.63,3.72,3.22,1.80,50.82,1720000000.0,1630000000.0,21.66,1.12,0.46,4.75,0.46,2310000000.0,4.75,22220000.0,0.32,129.80,3.60,405610000.0,6.04,337970000.0,1.88,18.84,349560000.0,0.80,1.71,126.10,22440000.0,7.24,36.95,22460000.0,N/A
24,N/A,N/A,aon,N/A,N/A,N/A,N/A,N/A,103.10,19.44,2.02,4.00,10.80,16.74,4.36,19.66,41.48,23270000000.0,29000000000.0,13.01,1.60,2.49,11.56,2.49,12040000000.0,11.56,1250000000.0,4.37,4.50,4.80,676000000.0,2.47,6130000000.0,1.03,21.48,1830000000.0,1.17,1.04,90.00,3630000.0,2.86,1.31,3320000.0,N/A
25,N/A,N/A,apd,N/A,N/A,N/A,N/A,N/A,79.66,19.99,2.60,3.55,12.92,19.18,6.74,17.35,46.04,25330000000.0,31420000000.0,14.44,1.12,3.18,11.08,3.18,2950000000.0,11.08,1280000000.0,5.88,231.20,8.50,224000000.0,1.04,5880000000.0,0.80,33.66,2440000000.0,1.34,0.15,88.70,3180000.0,2.03,1.48,3040000.0,N/A
26,N/A,N/A,aph,N/A,N/A,N/A,N/A,N/A,89.69,19.45,2.52,4.45,13.60,19.94,9.68,24.75,17.98,14340000000.0,15260000000.0,18.17,2.67,2.74,11.85,2.74,1690000000.0,11.85,756800000.0,2.39,12.20,7.40,1600000000.0,5.18,2850000000.0,3.57,10.20,981700000.0,0.80,0.36,101.40,4900000.0,5.02,1.88,4900000.0,N/A
27,N/A,N/A,arg,N/A,N/A,N/A,N/A,N/A,147.54,28.59,1.86,5.20,6.85,11.87,6.58,18.74,71.66,9990000000.0,12750000000.0,26.21,3.56,2.38,13.05,2.38,2950000000.0,13.05,367190000.0,4.84,0.30,1.20,58070000.0,0.81,2830000000.0,1.04,26.64,747780000.0,0.85,10.17,81.50,1680000.0,1.29,2.85,1070000.0,N/A
28,N/A,N/A,avb,N/A,N/A,N/A,N/A,N/A,64.09,31.39,13.07,2.48,39.05,38.66,2.76,7.71,14.11,23480000000.0,30400000000.0,20.74,3.09,16.28,25.51,16.28,1690000000.0,25.51,727140000.0,5.47,14.50,11.60,318560000.0,2.33,6310000000.0,0.95,71.81,1040000000.0,0.04,0.45,100.60,1400000.0,1.48,1.25,1650000.0,N/A
29,N/A,N/A,avy,N/A,N/A,N/A,N/A,N/A,99.84,18.81,0.88,5.10,4.77,8.70,7.61,24.68,67.15,5380000000.0,6240000000.0,15.95,1.85,1.02,9.02,1.02,1650000000.0,9.02,291500000.0,3.14,35.70,5.90,189200000.0,2.08,1050000000.0,1.30,11.56,464300000.0,1.15,0.47,91.30,4490000.0,6.26,4.98,4250000.0,N/A
30,N/A,N/A,ba,N/A,N/A,N/A,N/A,N/A,132.86,15.37,0.87,12.55,5.79,8.29,5.24,52.43,139.09,81830000000.0,83660000000.0,12.97,1.49,0.86,8.44,0.86,14010000000.0,8.44,5610000000.0,7.95,25.10,8.70,9820000000.0,14.66,9020000000.0,1.17,10.05,11240000000.0,1.05,0.06,74.60,19230000.0,5.34,3.33,19190000.0,N/A
31,N/A,N/A,bax,N/A,N/A,N/A,N/A,N/A,85.77,11.08,1.20,2.47,10.65,19.48,8.58,22.45,29.63,19010000000.0,19950000000.0,24.31,2.57,1.24,4.81,1.24,8160000000.0,4.81,1830000000.0,3.14,99.80,8.20,6130000000.0,11.20,6730000000.0,1.86,14.31,2070000000.0,0.80,10.11,84.90,10630000.0,2.89,1.96,10770000.0,N/A
32,N/A,N/A,bbby,N/A,N/A,N/A,N/A,N/A,58.46,8.49,0.58,2.70,7.15,12.05,12.77,29.85,71.61,7020000000.0,7940000000.0,8.33,1.66,0.66,4.66,0.66,4620000000.0,4.66,859010000.0,5.06,21.10,0.30,490740000.0,3.06,1500000000.0,1.91,16.00,1170000000.0,1.06,3.33,99.60,16750000.0,6.55,10.11,17180000.0,N/A
33,N/A,N/A,bby,N/A,N/A,N/A,N/A,N/A,35.25,9.99,0.22,1.92,2.34,3.87,6.27,18.52,114.80,9090000000.0,7160000000.0,9.51,0.96,0.18,3.23,0.18,9050000000.0,3.23,854000000.0,2.66,16.80,2.40,3350000000.0,9.77,1640000000.0,1.40,13.48,1620000000.0,1.58,13.81,89.20,28370000.0,6.44,10.87,26840000.0,N/A
34,N/A,N/A,bdx,N/A,N/A,N/A,N/A,N/A,178.98,42.05,2.92,4.19,6.76,17.56,5.75,11.38,50.77,29890000000.0,41390000000.0,15.11,1.26,4.03,15.73,4.03,4700000000.0,15.73,695000000.0,3.35,39.90,39.90,1460000000.0,6.94,12820000000.0,1.38,34.00,1730000000.0,1.11,0.28,85.60,5590000.0,5.22,2.66,5210000.0,N/A
35,N/A,N/A,ben,N/A,N/A,N/A,N/A,N/A,17.17,10.00,2.50,1.68,25.61,38.35,11.66,16.84,12.93,19670000000.0,12230000000.0,10.79,3.35,1.54,3.95,1.54,7910000000.0,3.95,2020000000.0,3.29,44.10,13.10,9800000000.0,16.29,2160000000.0,9.35,19.62,2250000000.0,1.74,37.70,50.10,18840000.0,4.56,5.09,14960000.0,N/A
36,N/A,N/A,biib,N/A,N/A,N/A,N/A,N/A,61.84,17.60,5.69,5.69,34.07,46.31,17.76,34.74,45.05,60040000000.0,60840000000.0,14.56,1.26,5.76,11.08,5.76,8530000000.0,11.08,3600000000.0,15.30,12.70,10.60,5840000000.0,26.21,6530000000.0,3.52,47.43,3610000000.0,0.36,0.10,91.20,2570000.0,1.70,1.09,2570000.0,N/A
37,N/A,N/A,blk,N/A,N/A,N/A,N/A,N/A,125.47,15.01,4.31,1.74,29.12,41.26,1.31,11.80,67.91,48420000000.0,47460000000.0,12.97,1.54,4.19,9.63,4.19,10850000000.0,9.63,3300000000.0,19.45,8.10,2.10,37100000000.0,223.41,35730000000.0,1.18,169.44,3110000000.0,1.85,2.67,88.30,2530000.0,3.15,2.02,2400000.0,N/A
38,N/A,N/A,bll,N/A,N/A,N/A,N/A,N/A,254.33,32.13,1.15,9.14,3.67,9.90,6.63,24.59,59.94,9350000000.0,12370000000.0,18.49,3.38,1.50,11.28,1.50,1670000000.0,11.28,301600000.0,2.13,69.80,6.30,244400000.0,1.79,3160000000.0,1.05,7.59,959500000.0,1.09,1.25,34.20,8630000.0,6.23,6.32,7970000.0,N/A
39,N/A,N/A,bms,N/A,N/A,N/A,N/A,N/A,104.56,17.84,1.02,3.41,5.83,10.19,7.06,17.07,42.48,4200000000.0,5460000000.0,16.08,2.16,1.32,9.57,1.32,859100000.0,9.57,242300000.0,2.45,267.60,7.30,78600000.0,0.82,1300000000.0,2.16,12.95,468600000.0,1.25,1.05,75.80,4059999.9999999995,6.54,4.21,4550000.0,N/A
40,N/A,N/A,bmy,N/A,N/A,N/A,N/A,N/A,47.69,59.84,6.38,6.99,10.74,22.61,7.16,12.12,9.93,1.0602e+11,1.0732e+11,27.75,1.76,6.49,24.04,6.49,11950000000.0,24.04,1780000000.0,1.06,2.10,3.80,5410000000.0,3.25,7280000000.0,1.81,9.04,1790000000.0,1.04,0.11,73.50,24290000.0,4.69,1.46,23570000.0,N/A
41,N/A,N/A,brcm,N/A,N/A,N/A,N/A,N/A,15.96,23.64,3.80,3.23,16.67,19.80,8.25,15.19,14.09,33000000000.0,30380000000.0,18.25,2.73,3.58,15.30,3.58,4330000000.0,15.30,1410000000.0,2.29,337.80,3.20,3460000000.0,5.69,1590000000.0,3.60,16.40,1890000000.0,0.19,0.06,87.60,5720000.0,1.05,1.02,5190000.0,N/A
42,N/A,N/A,bwa,N/A,N/A,N/A,N/A,N/A,47.76,10.96,0.86,1.83,7.91,12.92,8.52,17.35,34.98,6750000000.0,7580000000.0,8.89,1.09,0.96,5.66,0.96,1760000000.0,5.66,624300000.0,2.75,5.50,7.30,1030000000.0,4.61,1810000000.0,2.14,16.58,725800000.0,1.26,0.43,96.60,11390000.0,7.30,5.05,10510000.0,N/A
43,N/A,N/A,bxp,N/A,N/A,N/A,N/A,N/A,123.13,29.26,7.32,3.24,24.77,34.77,2.87,11.10,16.32,17790000000.0,26870000000.0,20.29,3.39,10.74,17.82,10.74,1530000000.0,17.82,608980000.0,3.96,43.20,1.50,1390000000.0,9.03,9930000000.0,4.12,36.80,834750000.0,0.22,0.63,97.90,1910000.0,2.53,1.59,1630000.0,N/A
44,N/A,N/A,ca,N/A,N/A,N/A,N/A,N/A,31.50,15.03,2.80,1.99,18.53,28.54,6.56,12.97,9.37,10760000000.0,10790000000.0,10.37,3.92,2.63,8.39,2.63,3350000000.0,8.39,734000000.0,1.72,32.00,6.90,2460000000.0,5.60,1800000000.0,1.34,13.13,1010000000.0,0.79,28.65,69.10,12760000.0,4.14,4.03,12000000.0,N/A
45,N/A,N/A,cab,N/A,N/A,N/A,N/A,N/A,237.05,15.38,0.75,1.61,4.89,8.15,2.58,10.65,54.56,2820000000.0,7160000000.0,12.69,1.34,1.85,16.15,1.85,1590000000.0,16.15,189150000.0,2.64,18.80,4.60,38600000.0,0.56,4290000000.0,3.77,26.05,311800000.0,0.17,27.62,82.50,8870000.0,10.54,17.54,9360000.0,N/A
46,N/A,N/A,cah,N/A,N/A,N/A,N/A,N/A,83.50,20.12,0.25,4.13,1.25,2.22,5.19,20.62,322.78,26410000000.0,29410000000.0,13.38,1.16,0.28,10.35,0.28,5710000000.0,10.35,1330000000.0,3.99,44.00,16.60,2970000000.0,9.04,5550000000.0,1.19,19.77,2430000000.0,0.69,0.20,88.30,7250000.0,4.37,2.46,6490000.0,N/A
47,N/A,N/A,cam,N/A,N/A,N/A,N/A,N/A,53.84,17.53,1.17,2.51,6.62,13.49,6.49,4.60,49.32,10920000000.0,12020000000.0,24.12,2.20,1.26,7.33,1.26,2920000000.0,7.33,203000000.0,3.26,16.90,17.60,1950000000.0,10.20,2830000000.0,2.27,23.21,1150000000.0,0.09,0.74,93.00,3570000.0,1.78,1.88,3710000.0,N/A
48,N/A,N/A,camp,N/A,N/A,N/A,N/A,N/A,75.95,35.67,2.22,3.40,6.43,11.61,7.12,11.03,7.73,638960000.0,533280000.0,13.66,0.75,1.91,13.12,1.91,87400000.0,13.12,17950000.0,0.49,3.60,18.10,223340000.0,6.15,138100000.0,6.51,5.01,45060000.0,1.70,3.72,69.00,3470000.0,8.21,9.92,3610000.0,N/A
49,N/A,N/A,cat,N/A,N/A,N/A,N/A,N/A,235.14,12.11,0.68,2.16,5.87,9.50,3.65,16.98,83.68,34240000000.0,67110000000.0,16.80,1.89,1.34,8.56,1.34,14790000000.0,8.56,2950000000.0,4.86,63.80,19.10,4810000000.0,8.26,37550000000.0,1.37,27.30,6740000000.0,1.16,0.23,66.60,47660000.0,7.48,7.91,49110000.0,N/A
50,N/A,N/A,cb,N/A,N/A,N/A,N/A,N/A,26.03,13.52,1.89,1.23,14.24,18.12,2.21,9.15,58.09,25130000000.0,40680000000.0,11.23,1.14,2.14,11.26,2.14,7110000000.0,11.26,2710000000.0,8.19,32.70,7.20,2850000000.0,8.78,7580000000.0,0.40,89.88,3970000000.0,1.01,0.30,86.20,3460000.0,2.44,1.53,2990000.0,N/A
51,N/A,N/A,cbg,N/A,N/A,N/A,N/A,N/A,143.46,16.49,0.96,3.73,5.75,8.92,6.49,24.39,29.94,9360000000.0,12710000000.0,12.07,1.02,1.28,10.85,1.28,999700000.0,10.85,571370000.0,1.70,39.20,19.20,504240000.0,1.52,3710000000.0,1.10,7.65,735710000.0,1.38,1.23,95.20,4080000.0,2.43,1.43,4150000.0000000005,N/A
52,N/A,N/A,cce,N/A,N/A,N/A,N/A,N/A,397.72,19.77,1.44,10.43,7.56,13.02,6.87,40.34,31.19,10400000000.0,14310000000.0,17.16,14.94,1.96,11.65,1.96,2970000000.0,11.65,552000000.0,2.32,29.40,14.70,196000000.0,0.86,4000000000.0,0.94,4.44,1180000000.0,1.14,3.21,77.50,7230000.0,2.96,3.13,7910000.0,N/A
53,N/A,N/A,cci,N/A,N/A,N/A,N/A,N/A,167.69,17.58,6.98,3.66,40.26,27.85,3.09,7.99,11.40,26110000000.0,38430000000.0,16.75,1.84,10.13,18.32,10.13,2340000000.0,18.32,511800000.0,4.45,3.00,2.80,184120000.0,0.55,12140000000.0,1.24,21.74,1770000000.0,0.30,0.73,96.20,9600000.0,4.28,2.90,10160000.0,N/A
54,N/A,N/A,cern,N/A,N/A,N/A,N/A,N/A,16.43,37.86,4.70,5.03,12.70,20.36,10.53,14.41,11.95,19170000000.0,19460000000.0,23.84,1.67,4.74,17.17,4.74,2800000000.0,17.17,521130000.0,1.48,14.20,35.70,464540000.0,1.36,630670000.0,2.15,11.22,817880000.0,1.14,11.05,82.20,18030000.0,9.01,5.90,17840000.0,N/A
55,N/A,N/A,cf,N/A,N/A,N/A,N/A,N/A,125.18,7.68,1.60,1.71,20.68,33.10,7.44,20.36,18.47,6810000000.0,11700000000.0,7.59,1.00,2.65,6.15,2.65,1780000000.0,6.15,911700000.0,3.81,30.60,0.70,943200000.0,4.05,5590000000.0,1.39,17.64,1300000000.0,1.14,5.63,94.60,8810000.0,3.63,4.13,8860000.0,N/A
56,N/A,N/A,chrw,N/A,N/A,N/A,N/A,N/A,91.04,18.75,0.67,8.11,3.64,6.10,16.62,46.14,93.61,9160000000.0,10030000000.0,16.95,1.91,0.74,11.33,0.74,2010000000.0,11.33,496060000.0,3.40,11.60,1.40,143090000.0,1.00,1030000000.0,1.17,7.85,672550000.0,0.49,1.41,88.40,7350000.0,3.17,5.05,6450000.0,N/A
57,N/A,N/A,ci,N/A,N/A,N/A,N/A,N/A,43.91,17.04,0.97,3.06,5.73,9.82,4.06,18.35,145.13,35870000000.0,38770000000.0,14.94,1.50,1.04,9.72,1.04,13580000000.0,9.72,2140000000.0,8.17,2.40,7.20,2480000000.0,9.61,5200000000.0,0.99,45.73,2240000000.0,0.32,2.74,88.50,2460000.0,1.79,0.98,1830000.0,N/A
58,N/A,N/A,cinf,N/A,N/A,N/A,N/A,N/A,13.56,13.97,1.76,1.42,12.55,18.56,3.20,10.14,31.36,8920000000.0,9420000000.0,19.80,4.98,1.83,9.36,1.83,788000000.0,9.36,645000000.0,3.90,4.90,0.20,494000000.0,3.02,861000000.0,1.22,38.77,995000000.0,1.07,13.79,63.70,3250000.0,4.96,2.18,3130000.0,N/A
59,N/A,N/A,cl,N/A,N/A,N/A,N/A,N/A,150.85,23.12,3.53,226.37,15.10,24.69,18.53,225.60,18.06,56010000000.0,63050000000.0,21.10,3.45,3.86,14.09,3.86,10110000000.0,14.09,2470000000.0,2.70,33.90,8.70,1590000000.0,1.77,6790000000.0,1.29,0.28,3010000000.0,0.89,0.31,74.90,10990000.0,3.49,1.32,10650000.0,N/A
60,N/A,N/A,clx,N/A,N/A,N/A,N/A,N/A,871.43,25.09,2.89,138.14,11.63,18.39,15.87,440.28,43.70,16190000000.0,18320000000.0,24.11,3.55,3.22,15.33,3.22,2460000000.0,15.33,634000000.0,5.00,91.10,2.80,383000000.0,2.97,2230000000.0,1.04,0.92,778000000.0,0.50,0.18,75.80,5850000.0,5.42,4.56,6670000.0,N/A
61,N/A,N/A,cmcsa,N/A,N/A,N/A,N/A,N/A,89.82,16.82,1.83,2.58,11.12,22.00,6.31,15.49,29.05,1.3113e+11,1.7903e+11,14.89,1.24,2.45,7.30,2.45,47860000000.0,7.30,8120000000.0,3.19,23.00,11.20,2030000000.0,0.83,47760000000.0,0.66,21.05,18460000000.0,1.08,0.16,84.60,26630000.0,2.24,1.27,33570000.0,N/A
62,N/A,N/A,cme,N/A,N/A,N/A,N/A,N/A,10.48,22.51,8.68,1.36,37.62,60.05,1.74,5.88,9.99,28480000000.0,29860000000.0,19.77,1.81,8.90,13.31,8.90,2990000000.0,13.31,1260000000.0,3.74,24.10,11.50,1510000000.0,4.46,2240000000.0,1.04,63.48,1640000000.0,0.61,4.48,78.80,5920000.0,3.67,2.11,5460000.0,N/A
63,N/A,N/A,cmi,N/A,N/A,N/A,N/A,N/A,20.45,9.02,0.76,1.90,8.65,11.07,8.55,21.75,108.28,14880000000.0,14680000000.0,10.29,1.81,0.76,5.53,0.76,4860000000.0,5.53,1680000000.0,9.34,10.20,5.50,1720000000.0,9.76,1650000000.0,2.23,43.88,2010000000.0,1.23,0.21,84.70,9090000.0,2.61,5.43,9840000.0,N/A
64,N/A,N/A,cms,N/A,N/A,N/A,N/A,N/A,223.99,19.32,1.52,2.62,7.65,17.76,3.94,13.47,24.38,9960000000.0,19180000000.0,17.89,2.89,2.86,10.17,2.86,2090000000.0,10.17,513000000.0,1.86,57.40,3.90,150000000.0,0.54,8820000000.0,1.19,14.08,1900000000.0,0.28,0.91,90.00,7260000.0,3.37,2.65,8410000.0,N/A
65,N/A,N/A,coh,N/A,N/A,N/A,N/A,N/A,36.01,22.96,2.07,3.50,9.08,17.17,10.91,15.46,15.14,8730000000.0,8260000000.0,14.84,1.93,1.98,8.97,1.98,2910000000.0,8.97,379700000.0,1.37,19.10,0.80,1280000000.0,4.60,890600000.0,3.13,8.91,806500000.0,0.67,0.12,93.60,16230000.0,3.48,5.85,16379999.999999998,N/A
66,N/A,N/A,col,N/A,N/A,N/A,N/A,N/A,113.19,16.56,2.15,6.02,13.08,19.22,8.72,36.83,39.64,11150000000.0,13130000000.0,14.37,1.72,2.50,10.96,2.50,1610000000.0,10.96,694000000.0,5.13,10.20,1.30,252000000.0,1.92,2130000000.0,1.51,14.22,735000000.0,0.61,0.45,0.20,5440000.0,9.38,4.16,5370000.0,N/A
67,N/A,N/A,cost,N/A,N/A,N/A,N/A,N/A,55.29,27.87,0.57,6.10,2.03,3.11,6.46,20.22,265.29,65450000000.0,66020000000.0,23.93,3.34,0.57,13.85,0.57,15130000000.0,13.85,2360000000.0,5.34,3.20,1.30,6280000000.0,14.29,6130000000.0,1.03,24.67,3970000000.0,0.79,0.79,73.50,6020000.0,2.40,1.38,6680000.0,N/A
